ufn_names,simple_semsp_names,site_names,species_names,date_names,year_names,week_names,Acartia,Acartia_clausi,Acartia_longiremis,Actinopterygii_Egg,Actinopterygii_Larvae,Aetideus_divergens,Alienacanthomysis_macropsis,Ammodytes_hexapterus_Juvenile,Amphibalanus_improvisus_Cyprid,Amphipoda,Anomura_Zoea,Arachnida,Balanomorpha,Balanomorpha_Cyprid,Balanomorpha_Juvenile,Balanomorpha_Molt,Balanomorpha_Nauplii,Balanus_crenatus_Cyprid,Balanus_glandula_Cyprid,Brachyura_Megalopa,Brachyura_Zoea,Bryozoa_Larvae,Calanidae_Nauplii,Calanoida,Calanoida_Copepodite,Calanus,Calanus_marshallae,Calanus_pacificus,Cancer_Larvae,Cancer_oregonensis_Zoea,Cancer_productus_Zoea,Caprella,Caridea_Zoea,Centropages_abdominalis,Cnidaria,Copepoda,Corophiida,Coscinodiscophycidae,Crustacea,Ctenophora,Culicomorpha,Cumacea,Cyclopoida,Detritus,Digested_food,Digested_food_worms,Diptera,Ditrichocorycaeus_anglicus,Ditrichocorycaeus_anglicus_Copepodite,Echinodermata_Larvae,Epilabidocera_amphrites,Epilabidocera_amphrites_Copepodite,Eucalanus,Eucalanus_bungii,Eukrohnia_hamata,Eumalacostraca_Larvae,Euphausia_pacifica,Euphausiidae,Euphausiidae_Calyptopis,Euphausiidae_Egg,Euphausiidae_Furcilia,Euphausiidae_Nauplii,Evadne,Evadne_normanni,Evadne_tergestina,Harpacticoida,Harpacticus,Hemigrapsus_Larvae,Hyale,Hyperia,Hyperiidae,Hyperiidae_Juvenile,Hyperoche,Hyperoche_mediterranea,Hyperoche_medusarum,Insecta,Insecta_Larvae,Isopoda_Juvenile,Isopoda_Larvae,Kellia_suborbicularis_Veliger,Limacina_helicina,Lophopanopeus_bellus_Larvae,Mesocalanus_tenuicornis,Metridia,Microcalanus_pygmaeus_pusillus,Microsetella_rosea,Microstomus_pacificus_Egg,Monstrilla,Nannastacidae,Neocalanus_plumchrus,Neotrypaea_californiensis_Zoea,Objects,Oikopleura,Oncaea,Oregonia_gracilis_Larvae,Ostracoda,Paguridae_Zoea,Pandalidae_Zoea,Paracalanus_parvus,Parasites,Phaeophyceae,Pinnotheres_taylori_Zoea_I,Pinnotheridae_Zoea,Pleocyemata_Larvae,Pleocyemata_Zoea,Pleuronichthys_coenosus_Egg,Podon,Podon_leuckartii,Podon_polyphemoides,Podonidae,Polychaeta_Nectochaete,Porcellanidae_Zoea,Primno_macropa,Pseudocalanus,Pteropoda,Pteropoda_Egg,Pteropoda_Veliger,Pugettia_Megalopa,Sagittoidea,Sarsamphiascus,Semibalanus_balanoides_Cyprid,Senticaudata,Siphonophorae,Spionidae_Nectochaete,Themisto_pacifica,Tigriopus,Tisbe,Tomopteris,Tomopteris_septentrionalis,Tortanus_discaudatus,Total
U5203,J07-CU-2,J07,Chum,2016-06-03,2016,02-Jun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.556328234,0,0,1.344459898,0.231803431,0,0,0,0,0,0,97.40380158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278164117,0,0.092721372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046360686,0,0,0,0,0.046360686,0,0,0,0,0,0,0,0,0,0,0,100
U5204,J07-CU-8,J07,Chum,2016-06-03,2016,02-Jun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.600600601,0,0,0,0,0,0,0,99.32432432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075075075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
U5205,J07-CU-9,J07,Chum,2016-06-03,2016,02-Jun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.456968774,0,0,0,0,0,0,0.038080731,96.76313785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.685453161,0.723533892,0,0,0,0,0,0,0.076161462,0,0.038080731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076161462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038080731,0,0,0,0,1.104341203,0,0,0,0,0,0,0,0,0,0,0,100
U5302,D07-PI-7,D07,Pink,2016-06-03,2016,02-Jun,0,0,0,0,0,0,0,0,6.172839506,0,0,0,0,0,0,0,12.34567901,6.172839506,0,0,0,0.617283951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.20987654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.172839506,0,0,0,0,0,0,0,0,0,0,0,0,18.51851852,0,0,0,0,0,0,0,0,0,0,6.172839506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617283951,0,0,0,0,0,0,0,0,0,0,100
U5303,D07-PI-8,D07,Pink,2016-06-03,2016,02-Jun,0,0,0,0,0,0,0,0,0.280112045,0,0,0,0,0.280112045,0,0,3.641456583,0.280112045,1.680672269,0,5.882352941,0.280112045,0,8.963585434,0,0,4.761904762,0,0,0,0,0,0,1.960784314,0,0,0,0.280112045,0,0,0,0,0,0,0,0,0,1.400560224,0,38.65546218,0,0,0,0,0,0,0,0,0,0.280112045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.840336134,0,0,0,1.120448179,0,0,0,0,0,0,0,0,0,0,0,0,28.01120448,0,0,0,0,0,0.280112045,0,0,0,0,0,0,0,0,0,0,0.280112045,0,0,0,0,0,0.280112045,0.280112045,0,0,0,0,0,0,0,0,0.280112045,0,0,0,0,100
U5304,D07-PI-9,D07,Pink,2016-06-03,2016,02-Jun,0,0,0.145560408,0,0,0,0,0,0.145560408,0,0,0,3.930131004,0.58224163,0,0,2.183406114,2.037845706,0.873362445,0,0.145560408,0.145560408,0,14.84716157,0,5.822416303,0,0.873362445,0,0,0,0,0,0.873362445,0,0,0,0.145560408,0,0,0,0,0,0,16.59388646,0,2.328966521,0.145560408,0,3.493449782,0,0,0,0,0,0.58224163,0,0,0,0,0.436681223,0,0,0,0.145560408,0,0,0,0,0,0,0,0,0,0,0.727802038,0,0,0,0.145560408,0,0,0,0,0,0,0,0,0,0,0,0.291120815,39.88355167,0,0,0,0,0,0.145560408,0,0,0,0,0,0,0,0,0,0.145560408,0,0,0,0,0.145560408,0,0,0,0,0,0,0.145560408,1.746724891,0,0.145560408,0,0,0,0,0,0,100
U5305,D07-PI-2,D07,Pink,2016-06-03,2016,02-Jun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.052631579,1.052631579,1.052631579,0,0,0,0,0,0,4.210526316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.052631579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.052631579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.05263158,41.05263158,0,0,0,0,0,0,0,8.421052632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
U5306,D07-PI-1,D07,Pink,2016-06-03,2016,02-Jun,0,0,0,0,0,0,0,0,0.434782609,0,0,0,0,0.434782609,0.434782609,0,7.391304348,3.913043478,3.47826087,0,0.434782609,0,0,4.347826087,0,3.043478261,0,0,0,0,0,0,0,2.173913043,0,0,0,0.434782609,0,0,0,0,0,0,0,0,0,0.869565217,0,52.60869565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.434782609,0,0,0,0,0,0,0,0,0,0,0,0,16.95652174,0,0,0,0,0,1.304347826,0,0,0,0,0,0,0,0,0,0,0.434782609,0,0,0,0,0,0,0.434782609,0,0,0,0,0,0,0.434782609,0,0,0,0,0,0,100
U5307,D07-PI-10,D07,Pink,2016-06-03,2016,02-Jun,0,0,0,0,0,0,0,0,0.33557047,0,0,0,0,2.684563758,0,0.33557047,5.033557047,2.684563758,5.033557047,0,0.33557047,0.33557047,0,2.013422819,0,0,0,0,0,0,0,0,0,1.342281879,0,0,0,0.33557047,0,0,0,0,0,0,9.731543624,0,14.09395973,0.67114094,0,52.34899329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33557047,0.33557047,0,0,0,0,0,0,0,0,0,0,0,0.33557047,1.006711409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33557047,0,0,0,0,0,0,0,0,0,0,0,0.33557047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
U5308,D07-PI-5,D07,Pink,2016-06-03,2016,02-Jun,0,0,0,0,0,0,0,0,0,0,0,0,0,1.408450704,0,1.408450704,2.816901408,1.408450704,1.408450704,0,0,0,0,0,0,4.225352113,15.49295775,0,0,0,0,0,0,0,0,0,0,1.408450704,0,0,0,0,1.408450704,0,0,0,0,0,0,54.92957746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.408450704,0,0,0,1.408450704,0,0,0,0,0,0,0,0,0,0,0,0,8.450704225,0,0,0,0,0,1.408450704,0,0,0,0,0,0,0,0,0,0,1.408450704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
U5309,D07-PI-3,D07,Pink,2016-06-03,2016,02-Jun,0,0,0,0,0,0,0,0,0.289855072,0,0,0,0,0.289855072,0.289855072,0,0.579710145,0.289855072,8.115942029,0,0,0,0,3.188405797,0,0,2.028985507,0.869565217,0,0,0,0,0,0.289855072,0,0,0,0,0,0,2.028985507,0,0,0,0,0,2.898550725,0.869565217,0,28.4057971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289855072,0,0,0,0,0,0,0,0,0,41.44927536,0,0,0,0.289855072,0,0,0,0,0,0,0,0,0,0,0,0,5.507246377,0,0,0,0,0,0.289855072,0,0,0,0,0,0,0,0,0,0,0.289855072,0,0,0,0,0,0,0,0,0,0.289855072,0,0,0,1.15942029,0,0,0,0,0,0,100
U5310,D07-PI-4,D07,Pink,2016-06-03,2016,02-Jun,0,0,0,0,0,0,0,0,0.175438596,0,0,0,0,0.701754386,0,0.175438596,7.01754386,0.701754386,0.701754386,0,0,0.175438596,0,1.052631579,0,0,0,1.052631579,0,0,0,0,0,0.526315789,0,0,0,0.175438596,0,0,0,0,0,0,0,0,0,0.175438596,0,38.59649123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.701754386,0,0,0,0.175438596,0,0,0,0,0,0,0,0,0,0,0,0.701754386,46.31578947,0,0,0,0,0,0.175438596,0,0,0,0,0.175438596,0,0,0,0,0.175438596,0.175438596,0,0,0,0,0,0,0.175438596,0,0,0,0,0,0,0,0,0,0,0,0,0,100
U5311,D07-PI-6,D07,Pink,2016-06-03,2016,02-Jun,0,0,0,0,0.380228137,0,0,0,0.380228137,0,0,0,0,1.901140684,0.380228137,0.380228137,3.802281369,1.140684411,0.380228137,0,0,0.380228137,0,1.520912548,0,0,6.08365019,0,0,0,0,0,0,1.520912548,0,0,0,0.380228137,0,0,0,0,0,0.380228137,0,0,0,0.380228137,0,39.1634981,0,0,0,0,0,0,0,0,0.760456274,0,0,0.380228137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.760456274,0,0,0,0,0,0,0,0,0,0,0,0.380228137,37.64258555,0,0,0,0,0,0.380228137,0,0,0,0,0,0,0,0,0.380228137,0,0.380228137,0,0,0,0,0,0.380228137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
U5337,J07-PI-5,J07,Pink,2016-06-03,2016,02-Jun,0,0,0,0,0,0.323027227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.19658514,0,0,26.9035533,8.029533918,0,0.41532072,0,0,0,0.046146747,0,0,0,0,0,0,0,0,0,0,0,0,1.153668666,0.046146747,0,0,31.61052146,0.046146747,1.10752192,1.79972312,0,0,0,0,0.046146747,0,0.922934933,0,0,0,0,0,0.230733733,0.046146747,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046146747,0.738347946,0,0,0,0,0,0.046146747,0,0,0,0,0.046146747,0,0,0,0,0.046146747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.646054453,0,0,0,0,2.861098293,0,0.092293493,0.41532072,0,0,0,0,0,0,0,0.13844024,100
U5338,J07-PI-6,J07,Pink,2016-06-03,2016,02-Jun,0,0,0.084033613,0,0,18.7394958,0,0,0,0,0,0,0,0.084033613,0,0,0.084033613,0,0.084033613,0.840336134,0.168067227,0,0,14.45378151,0,12.85714286,10.67226891,3.613445378,0,0,0,0.756302521,0.756302521,1.428571429,0,0,0.756302521,0,0,0,0,0,0,0,0,0,0,0.084033613,0,0,0,0,0,0,0,0,0,0,0.168067227,0,2.773109244,0,0,0,0.084033613,0,1.092436975,0,0,0,0,0.084033613,0.25210084,0,0,0,0,0.084033613,0,0,0,0,0.672268908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.428571429,0.084033613,0,0,0,0,0.756302521,0,0,0,0,0,0.084033613,0,0,0,23.19327731,0,0,0.168067227,2.68907563,0,0,0,0,0,0,0.672268908,0.084033613,0,0,0,0.168067227,100
U5339,J07-PI-2,J07,Pink,2016-06-03,2016,02-Jun,0,0,0,0,0,38.22815534,0,0,0,0,0,0,0,0.121359223,0,0,0,0,0,0,0.606796117,0,0,20.87378641,0,4.490291262,4.611650485,0.849514563,0,0,0,0,0.242718447,2.184466019,0,0,0,0,0,0,0,0.121359223,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121359223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242718447,0,0,0,0.485436893,0,0.121359223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242718447,0,0,0,0,0.36407767,0,0,0,0,0.606796117,0,0,0,0.121359223,0,0.606796117,0,24.51456311,0,0.121359223,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121359223,100
U5341,J07-PI-4,J07,Pink,2016-06-03,2016,02-Jun,0,0,0,0,0,13.62290227,0,0,0,0,0.592300099,0,0,0,0,0,0,0,0.098716683,1.085883514,0.098716683,0,0,32.47778875,0,9.970384995,5.429417572,1.678183613,0,0,0,0,0,0.987166831,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197433366,0,0,0,0,0,0,0,0,0,0,0.197433366,0,0.592300099,0,0,0,0,0,2.764067127,0,0,0,0,0.197433366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.64067127,0,0,0,1.875616979,0,0,0.098716683,0,0,0,0,0.098716683,0,0,0,0.296150049,100
U5342,J07-PI-7,J07,Pink,2016-06-03,2016,02-Jun,0,0,0,0,0,7.623318386,0,0,0,0,0,0,0,0,0,0,0,0,0.448430493,0,0,0,0,27.80269058,0,8.968609865,0,1.34529148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.932735426,0,0,0,0,0,0,0,0,0,0,0,0.448430493,0,3.139013453,0,0,0,0,0,26.00896861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.448430493,0,0.448430493,0,0,0,0,0,0,0,0,0,0.448430493,0,0,17.48878924,0,0,0,0,0,0,0,0,0,0,0,0.448430493,0,0,0,0,100
U5343,J07-PI-1,J07,Pink,2016-06-03,2016,02-Jun,0,0,0,0,0,27.38214644,0,0,0,0,0,0,0,0,0,0.100300903,0,0,0.100300903,1.003009027,7.923771314,0,0,22.96890672,0,17.05115346,0.702106319,2.60782347,0,0,1.404212638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.501504514,0,0.802407222,0,0,0,0,0,0.200601805,0,0.200601805,0,0,0,0,0,6.018054162,0,0,0,0,0,0,0,0,5.315947844,0,0,0,0,0,0,0.501504514,0,0,0,0,0,0.100300903,0,0,0,0,0,0.501504514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100300903,0,0,3.410230692,0,0,0,0,0,0,0,0,0,0,0,0.100300903,0,0,0,1.003009027,100
U5344,J07-PI-9,J07,Pink,2016-06-03,2016,02-Jun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.32047478,0,4.451038576,0,2.077151335,0,0,0,0,0,11.27596439,0,0,0,0,0,0,0,0,0,0,0,0,3.857566766,1.18694362,0,0,0,0,0,0,0,0,0,0,0,0,1.483679525,0,0,0,0,0,8.011869436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.890207715,0,0,0,0,0,0,0,0,0,0,0.296735905,0,0,0,0,0,0,0,0,0,0,0.296735905,0,0,0,45.99406528,0,0,0,0,0,0,0,0,0,0,0,0.296735905,0,0,0,3.560830861,100
U5345,J07-PI-8,J07,Pink,2016-06-03,2016,02-Jun,0,0,0,0,0,15.54252199,0,0,0,0,0,0,0,0,0,0,0,0,0.439882698,0,2.639296188,0,0,17.15542522,0,0,36.51026393,5.718475073,0,0,0,0,0,1.759530792,3.372434018,0,0,0,0,0,0,0,0,0.146627566,0,0,0,0.146627566,0,0,0,0,0,0,0,0,0,0,0.146627566,0,0.146627566,0,0,0,0,0,0,0,0,0,0.146627566,0.146627566,0,0,0,0,0,0.146627566,0,0,0,0,1.319648094,0,0,0,0,0,0,0,0,0,0,0,1.906158358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146627566,0.146627566,0,0,11.87683284,0,0,0.146627566,0,0,0,0,0.146627566,0,0,0,0,0,0,0,0.146627566,100
U5346,J07-PI-10,J07,Pink,2016-06-03,2016,02-Jun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,2.666666667,0,0,0,0,0,0,0,0,0,0,6.333333333,0,0,0,0,0,1.333333333,0,0,0,0,0,0,0,0.333333333,0,3,0,0,0,0,0,14.33333333,0,0,0,0,0.333333333,0,0,0,0,0,0.333333333,0,0,0,0,0.666666667,0,0,0.333333333,0,0,0,0,0,0,2.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,55.33333333,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,1.666666667,100
U5132,D07-CU-2,D07,Chum,2016-06-16,2016,16-Jun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299401198,0,0,0,0,0,0,0.299401198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299401198,0,0,0,0,0,0,0,0,0,0,0,0.299401198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.50299401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299401198,0,0,0,0,0,0,100
U5133,D07-CU-9,D07,Chum,2016-06-16,2016,16-Jun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03030303,0,0,0,3.03030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.90909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03030303,0,0,0,0,0,0,0,0,0,0,0,0,0,100
U5134,D07-CU-4,D07,Chum,2016-06-16,2016,16-Jun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330033003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.669967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
U5135,D07-CU-1,D07,Chum,2016-06-16,2016,16-Jun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272479564,0,0,0,0,0,0,0,0,0,0.272479564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.18256131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272479564,0,0,0,0,0,0,0,0,0,0,0,0,0,100
U5136,D07-CU-10,D07,Chum,2016-06-16,2016,16-Jun,0,0,0,0,0,0,0,0,0.255754476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.324808184,1.534526854,0,0,0,0,0,0,0,36.57289003,0,0,0.255754476,0,15.60102302,0,0,0,0,0,0,0,0.511508951,0.255754476,0,0,0,0,0,0,0,0,0,0,0,0,0.255754476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.43222506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
U5137,D07-CU-7,D07,Chum,2016-06-16,2016,16-Jun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226244344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226244344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.09502262,0,0,0,0,0,0,0.226244344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226244344,0,0,0,0,0,0,0,0,0,0,0,0,0,100
U5138,D07-CU-8,D07,Chum,2016-06-16,2016,16-Jun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.44444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
U5139,D07-CU-3,D07,Chum,2016-06-16,2016,16-Jun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223214286,0,0,0,0.223214286,0,0,0.223214286,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223214286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223214286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.88392857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
U5140,D07-CU-5,D07,Chum,2016-06-16,2016,16-Jun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256410256,0,0,0,0,0,0,11.28205128,0,0,5.897435897,3.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.46153846,0,0,0,0,0,0,0,0,0,0,0,0.769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
U5314,D07-PI-10,D07,Pink,2016-06-16,2016,16-Jun,0,0,0,0,0,0,0,0,3.03030303,0,0,0,0,0,0,0,3.03030303,12.12121212,0,0,3.03030303,0,0,3.03030303,0,0,0,0,0,0,0,0,0,3.03030303,0,0,0,0,0,0,0,0,0,3.03030303,0,0,0,9.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.36363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18181818,0,0,0,0,0,0,3.03030303,0,0,0,0,0,0,100
U5315,D07-PI-8,D07,Pink,2016-06-16,2016,16-Jun,0,0,0,0,0,0,0,0,0,0,0.806451613,0,0,0,0,0,0.806451613,0,0,0,19.35483871,0,0,33.06451613,0,0,8.870967742,13.70967742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.806451613,5.64516129,0,0,0.806451613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.806451613,0,0,0,0,0,0,0,0,0.806451613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.806451613,0,12.90322581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.806451613,0,0,0,0,0,0,100
U5316,D07-PI-1,D07,Pink,2016-06-16,2016,16-Jun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06185567,2.06185567,0,0,13.40206186,0,0,1.030927835,0,0,0,0,0,0,0,0,0,1.030927835,0,0,0,1.030927835,0,0,0,0,0,0,23.71134021,0,0,18.55670103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.030927835,0,1.030927835,0,0,0,0,0,0,0,0,0,0,9.278350515,0,0,0,0,0,1.030927835,0,0,0,0,0,0,0,0,1.030927835,0,0,0,0,0,0,0,0,23.71134021,0,0,0,0,0,0,0,0,0,0,0,0,0,100
U5317,D07-PI-9,D07,Pink,2016-06-16,2016,16-Jun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,10,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
